id_sensor,id_silo,ubicacion,temp,humedad,co2,fecha,hora
3,Silo 1,inferior,21.864698940321176,,,2025-06-10,00:00:00
1,Silo 1,superior,,,1.0051826850136816,2025-06-10,12:00:00
2,Silo 1,medio,,19.398313715231048,2.6534977366553543,2025-06-10,12:00:00
3,Silo 1,inferior,,,1.0421347678271622,2025-06-10,12:00:00
1,Silo 1,superior,11.106635701382212,11.328845992201355,3.95536882807958,2025-07-10,00:00:00
2,Silo 1,medio,11.203602109727669,11.347363197259655,2.585906243751822,2025-07-10,00:00:00
3,Silo 1,inferior,11.90232463741134,9.514597151560066,3.905535342116209,2025-07-10,00:00:00
1,Silo 1,superior,11.034662387839308,9.390975883239076,3.411447538691519,2025-07-10,12:00:00
2,Silo 1,medio,12.308831296618251,10.861552741368012,2.5221284960186674,2025-07-10,12:00:00
3,Silo 1,inferior,10.508167865643887,8.510246347646667,3.310430029018302,2025-07-10,12:00:00
1,Silo 1,superior,,,5.754140418182645,2025-08-10,00:00:00
2,Silo 1,medio,,,3.511897911368697,2025-08-10,00:00:00
3,Silo 1,inferior,,,,2025-08-10,00:00:00
1,Silo 1,superior,,17.078486722644207,,2025-08-10,12:00:00
2,Silo 1,medio,23.26251070904164,,3.0401242064532665,2025-08-10,12:00:00
3,Silo 1,inferior,,,,2025-08-10,12:00:00
1,Silo 1,superior,10.114726254582177,10.345659873934103,3.643536675397727,2025-09-10,00:00:00
2,Silo 1,medio,14.408697293751016,8.0034130897188,3.540283802071577,2025-09-10,00:00:00
3,Silo 1,inferior,13.905500458190955,9.95095650910742,3.846973549685024,2025-09-10,00:00:00
1,Silo 1,superior,14.303620790440943,8.985146766023387,3.1437628583324013,2025-09-10,12:00:00
2,Silo 1,medio,,9.103766005629724,2.696378749500034,2025-09-10,12:00:00
3,Silo 1,inferior,12.37636976354344,11.664480697188193,2.9264082000918927,2025-09-10,12:00:00
1,Silo 1,superior,,13.777142366939849,,2025-10-10,00:00:00
2,Silo 1,medio,19.720456186408025,6.875286830078801,,2025-10-10,00:00:00
3,Silo 1,inferior,17.047263715960398,,1.9335253183919656,2025-10-10,00:00:00
1,Silo 1,superior,8.668362950143829,,3.887201066676564,2025-10-10,12:00:00
2,Silo 1,medio,20.66663976969376,,,2025-10-10,12:00:00
3,Silo 1,inferior,,,1.4335791144477614,2025-10-10,12:00:00
1,Silo 1,superior,10.024974797549325,11.220302163520945,3.8540336607962336,2025-11-10,00:00:00
2,Silo 1,medio,10.628747406516649,11.536969719963306,3.456972773651928,2025-11-10,00:00:00
3,Silo 1,inferior,10.92737145758634,10.49593422980518,2.96255927250367,2025-11-10,00:00:00
1,Silo 1,superior,14.08467646658259,8.907082135447187,3.429137233025953,2025-11-10,12:00:00
2,Silo 1,medio,14.119919280941986,8.594886027301797,2.857686633118569,2025-11-10,12:00:00
3,Silo 1,inferior,11.133859732148949,10.281274896097576,3.7218601556836566,2025-11-10,12:00:00
1,Silo 1,superior,24.04125199248487,18.7914129823904,,2025-12-10,00:00:00
2,Silo 1,medio,15.95763882894556,,2.3503658563342267,2025-12-10,00:00:00
3,Silo 1,inferior,,,3.185002980458126,2025-12-10,00:00:00
1,Silo 1,superior,,,,2025-12-10,12:00:00
2,Silo 1,medio,,,5.185617434153893,2025-12-10,12:00:00
3,Silo 1,inferior,,19.13660073176134,5.407765190048528,2025-12-10,12:00:00
1,Silo 1,superior,13.494585742037486,8.1890562320206,3.1646517131074754,2025-01-06,00:00:00
2,Silo 1,medio,11.210830017392947,8.508008205583181,2.7287650093770344,2025-01-06,00:00:00
3,Silo 1,inferior,14.311820791894403,8.99350986589767,2.5503299918082507,2025-01-06,00:00:00
1,Silo 1,superior,10.789626882000064,9.241362888464824,3.8908614699900834,2025-01-06,12:00:00
