Fecha y hora,ID sensor,ID silo,Ubicación,Temperatura (°C),Humedad (%),CO2 (%)
2025-07-08 00:00:00,6,Silo 2,inferior,13.429127568649383,9.65986788431535,3.9305973099539058
2025-07-08 00:00:00,7,Silo 3,superior,10.1096658328138,8.820278915512967,2.960919515644649
2025-07-08 00:00:00,8,Silo 3,medio,14.330808731251123,9.133986607317837,3.5976144851963276
2025-07-08 00:00:00,9,Silo 3,inferior,12.687736941898205,8.301362340694778,3.0999571030324846
2025-07-08 12:00:00,1,Silo 1,superior,,,
2025-07-08 12:00:00,2,Silo 1,medio,10.289343214498682,,4.797071519187769
2025-07-08 12:00:00,3,Silo 1,inferior,24.27434245361215,19.221169329860125,
2025-07-08 12:00:00,4,Silo 2,superior,14.663968292470074,9.722045072031666,2.6903263773034145
2025-07-08 12:00:00,5,Silo 2,medio,14.283330118278228,11.099565278322583,3.0850518761828623
2025-07-08 12:00:00,6,Silo 2,inferior,12.343401334081175,8.359195456068921,3.648443617691947
2025-07-08 12:00:00,7,Silo 3,superior,13.032051599527351,10.979016779501787,3.752270397912902
2025-07-08 12:00:00,8,Silo 3,medio,13.96952135392596,8.483555587397326,3.468111905367597
2025-07-08 12:00:00,9,Silo 3,inferior,10.265587201872087,8.43866902888888,3.2081320998721887
2025-07-09 00:00:00,1,Silo 1,superior,13.659953714433431,8.567857032935514,3.995270260100906
2025-07-09 00:00:00,2,Silo 1,medio,13.746518842307589,11.855968811066958,2.5041105061296896
2025-07-09 00:00:00,3,Silo 1,inferior,13.703696461366722,9.921498243006663,2.9298515693203875
2025-07-09 00:00:00,4,Silo 2,superior,13.07118302943718,8.856566685196164,2.612980525780372
2025-07-09 00:00:00,5,Silo 2,medio,10.869892670020448,10.424534716011845,3.8378515199620367
2025-07-09 00:00:00,6,Silo 2,inferior,12.8361861339576,10.511505446991832,3.884992136628197
2025-07-09 00:00:00,7,Silo 3,superior,12.83916832386997,8.877755273716886,2.8892497299373714
2025-07-09 00:00:00,8,Silo 3,medio,11.68064961972708,11.051846792350341,3.713056959347866
2025-07-09 00:00:00,9,Silo 3,inferior,11.82519786020749,11.32344415502647,3.216685193472604
2025-07-09 12:00:00,1,Silo 1,superior,13.732405894694557,8.07047036392816,3.781159476282698
2025-07-09 12:00:00,2,Silo 1,medio,10.044770195760712,8.208689079748114,3.631932901585463
2025-07-09 12:00:00,3,Silo 1,inferior,14.902991637598175,9.65514173785225,3.6442698558532682
2025-07-09 12:00:00,4,Silo 2,superior,11.050748579224738,9.264559692071515,2.6166947380329053
2025-07-09 12:00:00,5,Silo 2,medio,12.66579295387913,10.82981732981462,3.9894932494830977
2025-07-09 12:00:00,6,Silo 2,inferior,10.24708239913895,8.104046860172435,2.512218791617598
2025-07-09 12:00:00,7,Silo 3,superior,11.423775397315502,10.032729948101597,2.8433293005939695
2025-07-09 12:00:00,8,Silo 3,medio,12.192270234610655,10.273538405503182,2.7214829991300755
2025-07-09 12:00:00,9,Silo 3,inferior,14.208072751625412,9.133335572177224,2.5753647046685044
2025-07-10 00:00:00,1,Silo 1,superior,,,
2025-07-10 00:00:00,2,Silo 1,medio,,,5.428095238834999
2025-07-10 00:00:00,3,Silo 1,inferior,16.192862489880856,,
2025-07-10 00:00:00,4,Silo 2,superior,10.174569828412913,9.54702017965247,3.765734385152184
2025-07-10 00:00:00,5,Silo 2,medio,12.24817007332754,11.0707290157976,3.947053416787644
2025-07-10 00:00:00,6,Silo 2,inferior,12.610652494614383,10.518382319151758,3.2571850214076568
2025-07-10 00:00:00,7,Silo 3,superior,12.867657836520925,8.076498968193743,2.586682093489377
2025-07-10 00:00:00,8,Silo 3,medio,12.80902647457216,8.719520194654026,3.8302847669747937
2025-07-10 00:00:00,9,Silo 3,inferior,13.583349873823213,11.69151238951572,3.9077089857032377
2025-07-10 12:00:00,1,Silo 1,superior,,10.425240502383083,
2025-07-10 12:00:00,2,Silo 1,medio,,,
2025-07-10 12:00:00,3,Silo 1,inferior,17.61230554523896,8.951920034516323,
2025-07-10 12:00:00,4,Silo 2,superior,13.224539504772206,8.476732580680755,3.2826255595954805
2025-07-10 12:00:00,5,Silo 2,medio,11.366418266831126,11.191316202915218,3.674560891141483
2025-07-10 12:00:00,6,Silo 2,inferior,14.143215632014236,9.213034427494161,2.9612170680013117
2025-07-10 12:00:00,7,Silo 3,superior,11.027344948557213,10.854953970220794,3.4062334057095156
2025-07-10 12:00:00,8,Silo 3,medio,10.492277811020696,11.432748297848775,3.1756991380617836
2025-07-10 12:00:00,9,Silo 3,inferior,13.007751332048043,9.90145733482698,3.275265925180002
2025-07-11 00:00:00,1,Silo 1,superior,14.647738924889602,9.980615251463753,3.8636782400524448
2025-07-11 00:00:00,2,Silo 1,medio,10.366213556331958,11.682825947881101,3.8136378501727
2025-07-11 00:00:00,3,Silo 1,inferior,10.585624777091107,8.222912922275363,3.6323225880654815
2025-07-11 00:00:00,4,Silo 2,superior,13.71922141688557,11.858608307548494,3.004599545365907
2025-07-11 00:00:00,5,Silo 2,medio,10.622014930298912,11.792584598826274,3.0914691292751195
2025-07-11 00:00:00,6,Silo 2,inferior,14.110773512206986,11.554964553303346,3.9168800469221647
2025-07-11 00:00:00,7,Silo 3,superior,14.508210294986698,10.86656375921526,2.586994290997551
2025-07-11 00:00:00,8,Silo 3,medio,13.00668255011245,11.216419031366414,2.7427960684344574
2025-07-11 00:00:00,9,Silo 3,inferior,12.049506466958515,9.579890338672058,3.837266422076504
2025-07-11 12:00:00,1,Silo 1,superior,14.479322756899547,11.657249209850969,3.2188169042670114
2025-07-11 12:00:00,2,Silo 1,medio,11.875373128374589,8.35180434614506,2.858131922243403
2025-07-11 12:00:00,3,Silo 1,inferior,10.199513374432616,9.287811786274903,3.8269735940881864
2025-07-11 12:00:00,4,Silo 2,superior,11.043759940240868,8.315298066922916,3.524313663923834
2025-07-11 12:00:00,5,Silo 2,medio,10.321070094513109,11.482583089256874,3.3391901248946403
2025-07-11 12:00:00,6,Silo 2,inferior,14.486411159268854,10.891058843993267,3.4961409153656833
2025-07-11 12:00:00,7,Silo 3,superior,13.374164799257013,8.900000563084642,3.3659759499973756
2025-07-11 12:00:00,8,Silo 3,medio,11.539683061641272,9.561867603669583,2.6712850518055697
2025-07-11 12:00:00,9,Silo 3,inferior,13.692447900134669,8.488152977450035,2.6587894999305273
2025-07-12 00:00:00,1,Silo 1,superior,,14.337855582013642,2.0866969449104595
2025-07-12 00:00:00,2,Silo 1,medio,24.776433366224772,18.695606759408136,1.6737960421996232
2025-07-12 00:00:00,3,Silo 1,inferior,17.36665257240124,,2.4464195534899416
2025-07-12 00:00:00,4,Silo 2,superior,14.520944033124717,11.641879390308256,2.96773397295453
2025-07-12 00:00:00,5,Silo 2,medio,12.288061177785266,9.911217523436832,3.78326965541123
2025-07-12 00:00:00,6,Silo 2,inferior,12.594159646776806,10.447906119854991,3.2609490274713253
2025-07-12 00:00:00,7,Silo 3,superior,14.507124885542432,9.168542861122656,2.8174011362595603
2025-07-12 00:00:00,8,Silo 3,medio,12.094884033678781,9.530410906977822,3.390737945668441
2025-07-12 00:00:00,9,Silo 3,inferior,12.298948666925465,8.701621820545217,3.7895110310888325
2025-07-12 12:00:00,1,Silo 1,superior,,5.100860003674511,
2025-07-12 12:00:00,2,Silo 1,medio,16.84407178023813,8.798669210843872,2.0140440817530436
2025-07-12 12:00:00,3,Silo 1,inferior,,,
2025-07-12 12:00:00,4,Silo 2,superior,12.322679763354776,8.867203283132525,3.264665511706043
2025-07-12 12:00:00,5,Silo 2,medio,11.882577186988389,10.275337791179226,3.3595569917937858
2025-07-12 12:00:00,6,Silo 2,inferior,11.241965875563016,8.952522148802078,3.800438789447421
2025-07-12 12:00:00,7,Silo 3,superior,14.527197189807605,11.601810026095968,2.652176519269328
2025-07-12 12:00:00,8,Silo 3,medio,10.010202566927502,8.31708740480282,2.8639799174693015
2025-07-12 12:00:00,9,Silo 3,inferior,11.183180154373568,10.4136540426956,3.683025005448449
2025-07-13 00:00:00,1,Silo 1,superior,11.937228155711082,11.246992133643698,2.6715359540227586
2025-07-13 00:00:00,2,Silo 1,medio,11.642521618077918,8.769701260525938,2.8623112496247947
2025-07-13 00:00:00,3,Silo 1,inferior,14.973501890412194,9.052666277255383,2.6436968963450878
2025-07-13 00:00:00,4,Silo 2,superior,11.303203426886515,9.557976479052721,3.469989406388263
2025-07-13 00:00:00,5,Silo 2,medio,10.005301839432734,9.940450311590173,2.962662832472444
2025-07-13 00:00:00,6,Silo 2,inferior,12.489029503916363,8.103524071693842,2.5138160226804303
2025-07-13 00:00:00,7,Silo 3,superior,11.745520707849602,10.133934251931649,2.500636919590279
2025-07-13 00:00:00,8,Silo 3,medio,11.868781600560348,9.98273801577372,2.6252723971456664
2025-07-13 00:00:00,9,Silo 3,inferior,14.881468706217273,11.367047131585295,3.593174101910145
2025-07-13 12:00:00,1,Silo 1,superior,14.955603903101302,10.805657162648957,3.2491726285199545
2025-07-13 12:00:00,2,Silo 1,medio,12.560532006069202,9.981974570374948,3.102634595825669
2025-07-13 12:00:00,3,Silo 1,inferior,10.961260158981537,10.679399797739105,2.5023246896162568
2025-07-13 12:00:00,4,Silo 2,superior,13.231446136082464,10.14373201869863,2.5674459530646487
2025-07-13 12:00:00,5,Silo 2,medio,12.958754733302154,11.05782920809839,3.686626493966342
2025-07-13 12:00:00,6,Silo 2,inferior,14.286682590276733,10.494889250145427,2.931685496379231
2025-07-13 12:00:00,7,Silo 3,superior,12.87373755079177,9.487678351647894,3.6505496424791124
2025-07-13 12:00:00,8,Silo 3,medio,11.83409920323571,8.08685392048071,3.544516867484963
2025-07-13 12:00:00,9,Silo 3,inferior,13.05955993522608,11.12235798375131,3.27876524722308
2025-07-14 00:00:00,1,Silo 1,superior,,14.897861667084983,
2025-07-14 00:00:00,2,Silo 1,medio,18.64385942974723,,
2025-07-14 00:00:00,3,Silo 1,inferior,,,3.9845442861297444
2025-07-14 00:00:00,4,Silo 2,superior,12.360066386125093,9.669210831469211,2.864495994435804
2025-07-14 00:00:00,5,Silo 2,medio,11.729064222954005,9.157307563468938,3.8061058105693695
2025-07-14 00:00:00,6,Silo 2,inferior,11.80048827583213,8.66203191227161,3.216182406913287
2025-07-14 00:00:00,7,Silo 3,superior,13.245991663161181,10.51451227384899,2.6642746793419745
2025-07-14 00:00:00,8,Silo 3,medio,14.505079248655868,9.563153849927456,2.8565548631881006
2025-07-14 00:00:00,9,Silo 3,inferior,10.851625240473785,8.822352984201208,3.944292565362475
2025-07-14 12:00:00,1,Silo 1,superior,22.488041832523674,14.130089402978681,
2025-07-14 12:00:00,2,Silo 1,medio,24.13130880819772,6.7764857398223155,5.739711248194757
2025-07-14 12:00:00,3,Silo 1,inferior,,12.270915150666937,2.421596960319139
2025-07-14 12:00:00,4,Silo 2,superior,12.94502134025658,9.64442726940797,3.2699724865339967
2025-07-14 12:00:00,5,Silo 2,medio,12.813467898953515,8.156904789755396,2.7291942074546474
2025-07-14 12:00:00,6,Silo 2,inferior,12.206054411049323,8.456205846994337,2.691209424168888
2025-07-14 12:00:00,7,Silo 3,superior,11.579084377717669,9.91567122353691,3.0211555667624683
2025-07-14 12:00:00,8,Silo 3,medio,12.739890495112613,9.233847623661267,3.413626392271426
2025-07-14 12:00:00,9,Silo 3,inferior,11.342020517400142,9.70634835635136,3.6685989704674324
2025-07-15 00:00:00,1,Silo 1,superior,13.390512260387052,9.27198841174742,3.830188115011
2025-07-15 00:00:00,2,Silo 1,medio,10.7793228292737,10.596960589379073,3.1858055584546188
2025-07-15 00:00:00,3,Silo 1,inferior,13.72385289102543,8.79793432113163,2.940656721069325
2025-07-15 00:00:00,4,Silo 2,superior,10.20704840808886,11.364884406023924,3.483720484895057
2025-07-15 00:00:00,5,Silo 2,medio,11.311165749688337,11.752071984913574,2.728599714261431
2025-07-15 00:00:00,6,Silo 2,inferior,10.978407691504962,8.550347964978188,2.7342096035765495
2025-07-15 00:00:00,7,Silo 3,superior,11.36794719694774,10.668802609495277,3.152345455790879
2025-07-15 00:00:00,8,Silo 3,medio,14.045036857340286,8.474291598364838,3.7554178821364945
2025-07-15 00:00:00,9,Silo 3,inferior,10.219859708695555,8.311401682730073,3.670313350846844
2025-07-15 12:00:00,1,Silo 1,superior,13.864882307929568,9.642045273841365,3.9898738108331617
2025-07-15 12:00:00,2,Silo 1,medio,13.368996465366987,11.670060709212182,3.091008824186506
2025-07-15 12:00:00,3,Silo 1,inferior,11.864483075051995,9.519384515271714,3.6482805243523164
2025-07-15 12:00:00,4,Silo 2,superior,13.302161485569858,11.347654159896214,3.725690098197057
2025-07-15 12:00:00,5,Silo 2,medio,11.164240705536718,9.87664252034766,2.5916368858839838
2025-07-15 12:00:00,6,Silo 2,inferior,12.040681149735033,10.74390395522712,2.8768481073702126
2025-07-15 12:00:00,7,Silo 3,superior,11.052990233639658,9.307997476292492,2.6281691136224534
2025-07-15 12:00:00,8,Silo 3,medio,13.218024521145448,11.498709272185305,2.5192922857349194
2025-07-15 12:00:00,9,Silo 3,inferior,12.243397000749141,11.313420659917059,3.8272565853812726
2025-07-16 00:00:00,1,Silo 1,superior,22.799689562202285,16.07709428767585,4.510172387890225
2025-07-16 00:00:00,2,Silo 1,medio,,7.633290237951156,
2025-07-16 00:00:00,3,Silo 1,inferior,16.70084276215519,,
2025-07-16 00:00:00,4,Silo 2,superior,10.08635355917439,10.176971493832008,3.124907574548443
2025-07-16 00:00:00,5,Silo 2,medio,10.161266576871139,9.41804296681,3.71253201615227
2025-07-16 00:00:00,6,Silo 2,inferior,14.862109187440662,8.855501201681562,3.7951898208055046
2025-07-16 00:00:00,7,Silo 3,superior,11.666807051060154,10.060596297754131,3.072678411989075
2025-07-16 00:00:00,8,Silo 3,medio,10.691831946174085,11.4808417505748,2.699820734861791
2025-07-16 00:00:00,9,Silo 3,inferior,10.923069050404331,9.744378191162605,2.7561231574314635
2025-07-16 12:00:00,1,Silo 1,superior,,19.51138594512659,3.1177640359911787
2025-07-16 12:00:00,2,Silo 1,medio,,15.813071035782702,
2025-07-16 12:00:00,3,Silo 1,inferior,,,
2025-07-16 12:00:00,4,Silo 2,superior,12.078331980804625,11.712125592122346,2.5067330373523222
2025-07-16 12:00:00,5,Silo 2,medio,14.565936585562934,11.319497401018978,3.619820162055697
2025-07-16 12:00:00,6,Silo 2,inferior,12.373453560865713,11.489136533590147,3.1783019284457135
2025-07-16 12:00:00,7,Silo 3,superior,11.412531997421254,9.881577966570385,2.978315653851968
2025-07-16 12:00:00,8,Silo 3,medio,10.066623292468835,10.676694044358205,3.232990031396236
2025-07-16 12:00:00,9,Silo 3,inferior,13.677884920479599,9.439002738901431,2.7119283560324203
2025-07-17 00:00:00,1,Silo 1,superior,14.848434885100996,10.653723316277079,2.690681931113146
2025-07-17 00:00:00,2,Silo 1,medio,11.179944100985285,11.517839038747043,3.816208027953046
2025-07-17 00:00:00,3,Silo 1,inferior,10.574471124435075,11.211810470015523,3.9043200541104524
2025-07-17 00:00:00,4,Silo 2,superior,10.932330607258708,8.910233144755724,3.2389637201347625
2025-07-17 00:00:00,5,Silo 2,medio,11.000821757624745,10.276725959170504,2.523681966679639
2025-07-17 00:00:00,6,Silo 2,inferior,12.560779933959342,9.094753997406759,3.6758831551240423
2025-07-17 00:00:00,7,Silo 3,superior,13.862295404099624,10.588763497628797,3.1809193067288266
2025-07-17 00:00:00,8,Silo 3,medio,12.79070496345614,8.823482771174325,3.5243942652127345
2025-07-17 00:00:00,9,Silo 3,inferior,13.680773652132876,11.924274842473842,2.611845787913417
2025-07-17 12:00:00,1,Silo 1,superior,13.858496953093686,9.755717316704954,2.7165464422292747
2025-07-17 12:00:00,2,Silo 1,medio,12.147172058596489,9.904123460968986,2.6948164936599093
2025-07-17 12:00:00,3,Silo 1,inferior,13.120957494523896,11.448788649227833,2.6599817293772503
2025-07-17 12:00:00,4,Silo 2,superior,10.483187155455209,11.110853455668991,3.7077104383135735
2025-07-17 12:00:00,5,Silo 2,medio,11.765203329957615,10.665358116804313,3.2520443106312023
2025-07-17 12:00:00,6,Silo 2,inferior,11.752332157215427,9.637766585025439,2.65411586650355
2025-07-17 12:00:00,7,Silo 3,superior,14.416836391506788,9.338904845429164,3.0927777645235657
2025-07-17 12:00:00,8,Silo 3,medio,11.504644075362394,11.412236390446889,3.372186426188307
2025-07-17 12:00:00,9,Silo 3,inferior,12.932563866826264,10.097555791729818,3.4139760448102234
2025-07-18 00:00:00,1,Silo 1,superior,24.189150493362707,,5.134365061078754
2025-07-18 00:00:00,2,Silo 1,medio,16.300786410719013,13.294551089463909,4.488242286852443
2025-07-18 00:00:00,3,Silo 1,inferior,13.623098359577357,10.098166555337684,2.0610090853936156
2025-07-18 00:00:00,4,Silo 2,superior,14.99084296690978,11.37843599743392,2.7827139442241795
2025-07-18 00:00:00,5,Silo 2,medio,10.981475455189516,8.014806347942146,2.640058692137847
2025-07-18 00:00:00,6,Silo 2,inferior,14.787728237541215,11.34025374529706,3.5698914574615364
2025-07-18 00:00:00,7,Silo 3,superior,12.371210937926843,9.597301941767025,3.1717606038999113
2025-07-18 00:00:00,8,Silo 3,medio,13.765540536599097,10.69406631691318,3.8848661200813117
2025-07-18 00:00:00,9,Silo 3,inferior,11.555004810396657,10.276416040885646,2.724128088689422
2025-07-18 12:00:00,1,Silo 1,superior,,,
2025-07-18 12:00:00,2,Silo 1,medio,20.943870999502384,17.4354916561474,1.6008136093127074
2025-07-18 12:00:00,3,Silo 1,inferior,,,3.4612021773878237
2025-07-18 12:00:00,4,Silo 2,superior,12.444701617365121,8.912265322900293,3.523240117064934
2025-07-18 12:00:00,5,Silo 2,medio,12.131148519883988,11.112901259179377,3.9218206495833163
2025-07-18 12:00:00,6,Silo 2,inferior,11.766441149013696,9.214733239980905,3.4486115724210915
2025-07-18 12:00:00,7,Silo 3,superior,14.452019684844299,10.15669781535887,3.957496424702785
2025-07-18 12:00:00,8,Silo 3,medio,13.5902973878346,9.186238419346106,3.5428645406923485
2025-07-18 12:00:00,9,Silo 3,inferior,12.312020705013413,9.749802537303834,3.8215462229457597
2025-07-19 00:00:00,1,Silo 1,superior,11.244265473647836,8.410158565413342,3.613977655863045
2025-07-19 00:00:00,2,Silo 1,medio,13.552244785483612,8.619588825374533,3.422653885528317
2025-07-19 00:00:00,3,Silo 1,inferior,10.222578076802511,9.41437862446951,3.153476733139193
2025-07-19 00:00:00,4,Silo 2,superior,10.387036814924661,10.145423916694497,3.687041560989642
2025-07-19 00:00:00,5,Silo 2,medio,10.317955963864396,9.369677277038825,2.8447061303654504
2025-07-19 00:00:00,6,Silo 2,inferior,11.102114032797491,10.583350316935011,2.76321644148827
2025-07-19 00:00:00,7,Silo 3,superior,11.223368123789436,9.37714594581472,3.351536750201563
2025-07-19 00:00:00,8,Silo 3,medio,12.48280664337074,10.082095672147437,3.679218677019987
2025-07-19 00:00:00,9,Silo 3,inferior,11.667370600716716,9.583700748288898,3.1281158772700532
2025-07-19 12:00:00,1,Silo 1,superior,14.53856683521136,11.787563069709599,3.8727609941775554
2025-07-19 12:00:00,2,Silo 1,medio,13.766534494993824,8.557931823013599,3.887567448588448
2025-07-19 12:00:00,3,Silo 1,inferior,12.035416152101792,9.514430918313865,3.364129996827616
2025-07-19 12:00:00,4,Silo 2,superior,12.625800060027494,11.192787139713063,3.2898807384420032
2025-07-19 12:00:00,5,Silo 2,medio,14.77607042064817,9.68282954191588,3.7511131562379525
2025-07-19 12:00:00,6,Silo 2,inferior,13.159831655580621,10.068194914307206,3.167906152195617
2025-07-19 12:00:00,7,Silo 3,superior,11.378648142544439,11.743917958695436,3.367405327389964
2025-07-19 12:00:00,8,Silo 3,medio,11.608203125276486,8.56686861378236,3.4011407954516457
2025-07-19 12:00:00,9,Silo 3,inferior,13.853570589349115,10.64113671760427,2.909766385070662
2025-07-20 00:00:00,1,Silo 1,superior,,13.15168377969917,4.798953281787825
2025-07-20 00:00:00,2,Silo 1,medio,,10.44541501721413,
2025-07-20 00:00:00,3,Silo 1,inferior,,,
2025-07-20 00:00:00,4,Silo 2,superior,12.102513553429665,10.354529820899822,2.9219442733642507
2025-07-20 00:00:00,5,Silo 2,medio,10.153476100851535,9.131327165673016,3.6869590649745088
2025-07-20 00:00:00,6,Silo 2,inferior,10.34352034579023,9.616612649705882,2.6666459694372264
2025-07-20 00:00:00,7,Silo 3,superior,10.43433073910788,,3.395567394750662
2025-07-20 00:00:00,8,Silo 3,medio,13.637999060469486,10.302356512186984,3.412786014637044
2025-07-20 00:00:00,9,Silo 3,inferior,13.057792031831127,8.488225793766203,3.9359934676465556
2025-07-20 12:00:00,1,Silo 1,superior,,,
2025-07-20 12:00:00,2,Silo 1,medio,13.195993424321408,,
2025-07-20 12:00:00,3,Silo 1,inferior,,,5.072451230273585
2025-07-20 12:00:00,4,Silo 2,superior,10.116216597262234,11.799388946480088,3.512388286372
2025-07-20 12:00:00,5,Silo 2,medio,12.240261833229136,9.096326430075692,3.2879089335859106
2025-07-20 12:00:00,6,Silo 2,inferior,14.354437974565617,10.575420785343908,2.724155202245722
2025-07-20 12:00:00,7,Silo 3,superior,11.457909598736496,11.504308723858959,3.1212390172218054
2025-07-20 12:00:00,8,Silo 3,medio,13.91483598590788,8.264236933749936,2.942660774929387
2025-07-20 12:00:00,9,Silo 3,inferior,11.485115447157527,11.709164094178652,3.2310160567745703
2025-07-21 00:00:00,1,Silo 1,superior,11.30909592789137,8.112857508998726,2.6635539841792273
2025-07-21 00:00:00,2,Silo 1,medio,14.977477759770188,8.492025641294042,2.5604457357826513
2025-07-21 00:00:00,3,Silo 1,inferior,13.627785747917653,8.187870804384232,3.805218215388574
2025-07-21 00:00:00,4,Silo 2,superior,14.949059694454277,9.936907509150684,2.6303382663639736
2025-07-21 00:00:00,5,Silo 2,medio,11.091876651203302,11.76470699137721,3.6945763464847987
2025-07-21 00:00:00,6,Silo 2,inferior,13.947711221408873,11.051096929102524,3.719277426586969
2025-07-21 00:00:00,7,Silo 3,superior,11.760404714795655,10.366304889805484,3.4293777179188867
2025-07-21 00:00:00,8,Silo 3,medio,13.341017478999504,9.326739842474836,3.159774634156231
2025-07-21 00:00:00,9,Silo 3,inferior,12.716007521240257,9.366456437495398,3.568473572605523
2025-07-21 12:00:00,1,Silo 1,superior,10.331799914459346,8.819967059458484,2.9961734029125147
2025-07-21 12:00:00,2,Silo 1,medio,11.808598005606799,8.696868546140323,3.8760312186304526
2025-07-21 12:00:00,3,Silo 1,inferior,12.47805624950957,8.319818462909367,2.6905936848702137
2025-07-21 12:00:00,4,Silo 2,superior,12.725103610573806,8.848946583791578,2.8642162603547794
2025-07-21 12:00:00,5,Silo 2,medio,13.845258131265629,11.009858984050418,3.8994457295272547
2025-07-21 12:00:00,6,Silo 2,inferior,13.312229946370078,8.369692093107657,2.6496029938233434
2025-07-21 12:00:00,7,Silo 3,superior,14.023575668696349,9.475551437780004,3.906747775032474
2025-07-21 12:00:00,8,Silo 3,medio,14.375358077086505,11.906127494651109,2.786545893825622
2025-07-21 12:00:00,9,Silo 3,inferior,14.127903426008643,11.56569196675823,3.2622820947386213
2025-07-22 00:00:00,1,Silo 1,superior,,,
2025-07-22 00:00:00,2,Silo 1,medio,,,
2025-07-22 00:00:00,3,Silo 1,inferior,,,
2025-07-22 00:00:00,4,Silo 2,superior,11.028171500177102,11.929311988166692,3.396360695258114
2025-07-22 00:00:00,5,Silo 2,medio,13.291760503603488,10.456132360443194,3.2650358922289864
2025-07-22 00:00:00,6,Silo 2,inferior,12.23493165481781,8.568592510020348,2.5149947941853132
2025-07-22 00:00:00,7,Silo 3,superior,14.291845379568711,8.303024617309616,3.8446289589987104
2025-07-22 00:00:00,8,Silo 3,medio,13.179699601750725,11.36252480887465,2.5108181997069856
2025-07-22 00:00:00,9,Silo 3,inferior,10.828120531516333,9.055393554235113,2.5852814189015585
2025-07-22 12:00:00,1,Silo 1,superior,18.39292273709642,,4.365146933118736
2025-07-22 12:00:00,2,Silo 1,medio,8.884540536917156,10.95280731657618,
2025-07-22 12:00:00,3,Silo 1,inferior,,,
2025-07-22 12:00:00,4,Silo 2,superior,10.064243785494057,10.880360139421928,2.648236922723671
2025-07-22 12:00:00,5,Silo 2,medio,10.735980506342973,9.085407028908083,3.49328436261834
2025-07-22 12:00:00,6,Silo 2,inferior,10.579195775073352,10.503346625684808,3.659032435765109
2025-07-22 12:00:00,7,Silo 3,superior,11.440196153091845,10.14537058270938,2.6201095124486313
2025-07-22 12:00:00,8,Silo 3,medio,13.97583255956523,10.754530326483858,2.673446229114223
2025-07-22 12:00:00,9,Silo 3,inferior,13.314827977323436,11.042671033853587,2.8789824212497312
2025-07-23 00:00:00,1,Silo 1,superior,13.32534052726769,11.343202632199784,3.2532630328430345
2025-07-23 00:00:00,2,Silo 1,medio,12.705222006794191,10.252226759367197,3.2018583419012963
2025-07-23 00:00:00,3,Silo 1,inferior,12.43219649957937,11.951225907841081,3.5113602100391557
2025-07-23 00:00:00,4,Silo 2,superior,12.29961082920771,11.19611439782352,3.5669575544710796
2025-07-23 00:00:00,5,Silo 2,medio,11.758024929262682,8.98847872922585,3.2444173538437706
2025-07-23 00:00:00,6,Silo 2,inferior,14.321447701708937,8.077759183017422,3.2386705617234703
2025-07-23 00:00:00,7,Silo 3,superior,14.90026488411296,11.63860771850557,3.956568407150199
2025-07-23 00:00:00,8,Silo 3,medio,11.338060836874654,8.44991447643433,3.354703957380125
2025-07-23 00:00:00,9,Silo 3,inferior,12.187947435420016,9.984154903042947,3.062007508570596
2025-07-23 12:00:00,1,Silo 1,superior,12.269046612809928,10.372854042319165,3.3308363270591768
2025-07-23 12:00:00,2,Silo 1,medio,10.189836823471552,10.604714721502763,2.524617664321504
2025-07-23 12:00:00,3,Silo 1,inferior,10.586398695441742,11.010323603264922,2.878387311024789
2025-07-23 12:00:00,4,Silo 2,superior,14.326075082681857,8.619296370197134,3.6739530108690728
2025-07-23 12:00:00,5,Silo 2,medio,11.328627531723722,10.932824460808156,3.9720054227409927
2025-07-23 12:00:00,6,Silo 2,inferior,11.486685205467325,8.030642329577368,2.6256428274077273
2025-07-23 12:00:00,7,Silo 3,superior,13.90525178863749,10.478528012855383,3.41739507121871
2025-07-23 12:00:00,8,Silo 3,medio,10.09958205215378,11.208702894202036,3.5146398667147007
2025-07-23 12:00:00,9,Silo 3,inferior,14.494156754743221,9.93408344203802,3.8117190520100506
2025-07-24 00:00:00,1,Silo 1,superior,22.871689480964754,,
2025-07-24 00:00:00,2,Silo 1,medio,5.987291925346887,,
2025-07-24 00:00:00,3,Silo 1,inferior,7.43190362918186,,4.18744304999163
2025-07-24 00:00:00,4,Silo 2,superior,10.839381130348455,11.341068705293898,2.677905327890659
2025-07-24 00:00:00,5,Silo 2,medio,13.904286248966647,10.904633756801925,3.2488653481267495
2025-07-24 00:00:00,6,Silo 2,inferior,13.535675055378816,10.996532368996801,2.6074979212059635
2025-07-24 00:00:00,7,Silo 3,superior,11.21117309734346,9.683019188762511,2.563489794657504
2025-07-24 00:00:00,8,Silo 3,medio,12.615431878190925,9.063726741986049,2.6213756288515806
2025-07-24 00:00:00,9,Silo 3,inferior,12.162146112715133,11.062146928271067,3.8085568301820434
2025-07-24 12:00:00,1,Silo 1,superior,12.067955983844756,13.856086414229091,
2025-07-24 12:00:00,2,Silo 1,medio,24.660207172286142,6.740653940651491,
2025-07-24 12:00:00,3,Silo 1,inferior,,12.392999811243897,
2025-07-24 12:00:00,4,Silo 2,superior,11.64164766010942,10.255729486878838,3.49584316046929
2025-07-24 12:00:00,5,Silo 2,medio,11.854049855292635,11.561256122164684,2.5019642082962834
2025-07-24 12:00:00,6,Silo 2,inferior,14.580840856758227,11.495442110201946,3.108238862969257
