id_sensor,id_silo,ubicacion,temp,humedad,co2,fecha,hora
5,Silo 2,medio,14.805883122640914,,2.758874360386974,2025-12-09,12:00:00
6,Silo 2,inferior,13.572215919931478,11.187107258308536,3.622572078963469,2025-12-09,12:00:00
4,Silo 2,superior,13.918047575442657,8.894888746335248,3.4811733436908394,2025-01-10,00:00:00
5,Silo 2,medio,11.429915097510833,8.955840589472231,2.517753619043602,2025-01-10,00:00:00
6,Silo 2,inferior,12.47762685313548,10.591421831903176,3.2182036178793343,2025-01-10,00:00:00
4,Silo 2,superior,12.856778927359926,11.815359977997534,3.109938196629182,2025-01-10,12:00:00
5,Silo 2,medio,14.758265765882378,10.523894326220438,2.8156997325579103,2025-01-10,12:00:00
6,Silo 2,inferior,12.133423459540008,8.35544744163543,3.2621844183027235,2025-01-10,12:00:00
4,Silo 2,superior,10.998284047937217,8.904698016176582,2.594443775069318,2025-02-10,00:00:00
5,Silo 2,medio,11.045812671516128,11.409174108706528,3.631499740552945,2025-02-10,00:00:00
6,Silo 2,inferior,12.760826969003832,9.189179278658257,2.837055422749396,2025-02-10,00:00:00
4,Silo 2,superior,12.900277903288336,11.920421217932027,3.775154079229056,2025-02-10,12:00:00
5,Silo 2,medio,11.297131337097843,9.303956688167592,3.04594120384399,2025-02-10,12:00:00
6,Silo 2,inferior,10.762503431020695,9.385856197887584,3.543707300164236,2025-02-10,12:00:00
4,Silo 2,superior,,9.703152456280872,3.831369237428655,2025-03-10,00:00:00
5,Silo 2,medio,10.04632382268858,8.831755337216222,3.5330994991743143,2025-03-10,00:00:00
6,Silo 2,inferior,14.755352649261994,10.856851238490044,3.0365127005141463,2025-03-10,00:00:00
4,Silo 2,superior,11.841222477570907,8.228559868704881,3.887520882208777,2025-03-10,12:00:00
5,Silo 2,medio,11.3528966364741,8.576154441667798,3.354764928596321,2025-03-10,12:00:00
6,Silo 2,inferior,13.993652202456785,9.89497289399026,3.8484745835662535,2025-03-10,12:00:00
4,Silo 2,superior,11.835528771581046,11.457183617066688,2.58972495253596,2025-04-10,00:00:00
5,Silo 2,medio,14.462686975965864,8.812032713007765,2.510545540811247,2025-04-10,00:00:00
6,Silo 2,inferior,12.986543041546213,8.62688537043617,2.776769010579834,2025-04-10,00:00:00
4,Silo 2,superior,11.843672670238863,9.608305241819656,3.3225100089066464,2025-04-10,12:00:00
5,Silo 2,medio,12.17791988187633,8.870909538651471,3.384303203928184,2025-04-10,12:00:00
6,Silo 2,inferior,12.496134685562044,10.75490711460428,3.4623023192087468,2025-04-10,12:00:00
4,Silo 2,superior,10.441186609076606,9.632632367480042,3.0237555903746456,2025-05-10,00:00:00
5,Silo 2,medio,11.587354602910008,9.200601609142158,3.4189882204423485,2025-05-10,00:00:00
6,Silo 2,inferior,10.690352672736156,9.25856792599912,3.449965690183344,2025-05-10,00:00:00
4,Silo 2,superior,11.616139641217064,11.796878159544365,3.9984341421851535,2025-05-10,12:00:00
5,Silo 2,medio,13.751482891158773,10.569024803532972,3.741685449210188,2025-05-10,12:00:00
6,Silo 2,inferior,13.33659162130473,9.753712357581392,2.818215934055709,2025-05-10,12:00:00
4,Silo 2,superior,14.460990918681722,11.151882733486058,3.572489129206588,2025-06-10,00:00:00
5,Silo 2,medio,13.176311769077373,9.691864173755636,2.7291932044150435,2025-06-10,00:00:00
6,Silo 2,inferior,11.412830101182807,9.852561036061276,3.42865905005882,2025-06-10,00:00:00
4,Silo 2,superior,13.90504079129283,8.164495462853093,3.0260503137810217,2025-06-10,12:00:00
5,Silo 2,medio,14.614268969305352,10.649654446489167,3.618169005898281,2025-06-10,12:00:00
6,Silo 2,inferior,10.336538991939754,11.92546002722994,2.854193424056574,2025-06-10,12:00:00
4,Silo 2,superior,13.71090609717411,9.78848084639686,2.8482013518504554,2025-07-10,00:00:00
5,Silo 2,medio,11.688109794738123,8.418486705007034,2.775874244010656,2025-07-10,00:00:00
6,Silo 2,inferior,13.706383632186228,11.216888933334127,2.6728163634781583,2025-07-10,00:00:00
4,Silo 2,superior,13.469421181679422,10.83620903991949,2.767177427143739,2025-07-10,12:00:00
5,Silo 2,medio,12.060809049550627,11.755719657639588,2.706497706403101,2025-07-10,12:00:00
6,Silo 2,inferior,13.916206685509334,10.263839696128349,3.004924962953697,2025-07-10,12:00:00
4,Silo 2,superior,13.401508410576552,8.502946132657337,3.9422488721441145,2025-08-10,00:00:00
5,Silo 2,medio,10.404301142413766,8.682805354324291,2.5379353417776107,2025-08-10,00:00:00
6,Silo 2,inferior,14.776512855661512,9.68219727714919,3.873108570484508,2025-08-10,00:00:00
4,Silo 2,superior,10.474688944565564,10.09819573882825,3.706561505230176,2025-08-10,12:00:00
5,Silo 2,medio,12.075434351947,11.74058026225902,2.544698850359966,2025-08-10,12:00:00
6,Silo 2,inferior,10.566681887022693,10.431457402638188,3.204478481012744,2025-08-10,12:00:00
4,Silo 2,superior,14.926142009649553,8.226259090814516,3.908154500878831,2025-09-10,00:00:00
5,Silo 2,medio,10.223207629064424,9.715807978985644,3.856434206669919,2025-09-10,00:00:00
6,Silo 2,inferior,14.797495273410943,9.042723559408564,3.353340590061514,2025-09-10,00:00:00
4,Silo 2,superior,11.835543912891689,10.415232149531382,2.9322964487301144,2025-09-10,12:00:00
5,Silo 2,medio,12.770872305560092,10.835325400384905,3.4890533947814677,2025-09-10,12:00:00
6,Silo 2,inferior,13.452108872193287,8.648016517325999,3.585610056619765,2025-09-10,12:00:00
4,Silo 2,superior,13.205450784752456,10.268787093141558,3.08165092936651,2025-10-10,00:00:00
5,Silo 2,medio,14.023418986635637,11.1152334831939,3.0356931237825515,2025-10-10,00:00:00
6,Silo 2,inferior,14.279500630600149,11.725262618858295,3.765062576666346,2025-10-10,00:00:00
4,Silo 2,superior,13.54994986073233,9.811912329372491,3.4689939999284616,2025-10-10,12:00:00
5,Silo 2,medio,13.26282023393709,10.107857981688662,3.357730530380614,2025-10-10,12:00:00
6,Silo 2,inferior,10.905809212986725,10.591536489122923,2.546346221989192,2025-10-10,12:00:00
4,Silo 2,superior,12.100877671645636,8.905927969378293,3.289978760167977,2025-11-10,00:00:00
5,Silo 2,medio,14.327951885365746,10.405903567172476,3.586035657633478,2025-11-10,00:00:00
6,Silo 2,inferior,12.546655565970855,10.653351358123116,2.837467506660732,2025-11-10,00:00:00
4,Silo 2,superior,10.692226252315455,8.96391575003485,3.870346943107761,2025-11-10,12:00:00
5,Silo 2,medio,12.118671140799288,10.108044522609172,3.2760259670554195,2025-11-10,12:00:00
6,Silo 2,inferior,14.968598171270273,8.865538716621923,3.0764370814365303,2025-11-10,12:00:00
4,Silo 2,superior,11.368203533258251,9.323515873801703,2.638696190585596,2025-12-10,00:00:00
5,Silo 2,medio,13.38334076959148,10.283918352726715,3.5590800629695982,2025-12-10,00:00:00
6,Silo 2,inferior,12.011515839417685,9.885482046809546,2.555912445171384,2025-12-10,00:00:00
4,Silo 2,superior,10.619661007027332,10.998485515645973,2.746708234967304,2025-12-10,12:00:00
5,Silo 2,medio,12.553343950856846,8.278968451297846,2.838063079707243,2025-12-10,12:00:00
6,Silo 2,inferior,14.238382313857672,10.415805039637403,2.600290154395274,2025-12-10,12:00:00
4,Silo 2,superior,14.28999576548996,10.565391815047732,3.738029288695471,2025-01-06,00:00:00
5,Silo 2,medio,14.42099423965898,9.908820649975558,3.247907860218445,2025-01-06,00:00:00
6,Silo 2,inferior,13.96956885843054,8.353516360902518,3.983538747973336,2025-01-06,00:00:00
